            6. Чисельність наявного населення в розрізі регіонів                                            ,,,,,,,
"                              районів, міст, селищ міського типу1",,,,,,,
,,,,,,,
,,,        (на 1 січня; осіб),,,,
,2013,2014,2015,,,,
,,,,,,,
Чернівецька область,"907,163","908,508","909,965",,,,
 Міське населення,"385,653","388,215","390,252",,,,
 Сільське населення,"521,510","520,293","519,713",,,,
  м. Чернівці,"258,842","262,129","264,333",,,,
  м. Новодністровськ,"10,776","10,729","10,918",,,,
  Вижницький район,"55,622","55,605","55,705",,,,
    Міське населення,"17,364","17,299","17,302",,,,
        м. Вижниця,"4,207","4,157","4,133",,,,
        м. Вашківці,"5,406","5,405","5,407",,,,
        смт Берегомет,"7,751","7,737","7,762",,,,
    Сільське населення,"38,258","38,306","38,403",,,,
  Герцаївський район,"32,604","32,762","32,921",,,,
    Міське населення,"2,122","2,113","2,112",,,,
        м. Герца,"2,122","2,113","2,112",,,,
    Сільське населення,"30,482","30,649","30,809",,,,
  Глибоцький район,"73,531","73,637","73,938",,,,
    Міське населення,"9,466","9,435","9,433",,,,
        смт Глибока,"9,466","9,435","9,433",,,,
    Сільське населення,"64,065","64,202","64,505",,,,
  Заставнівський район,"50,945","50,595","50,239",,,,
    Міське населення,"10,781","10,718","10,659",,,,
        м. Заставна,"8,063","7,985","7,943",,,,
        смт Кострижівка,"2,718","2,733","2,716",,,,
    Сільське населення,"40,164","39,877","39,580",,,,
  Кельменецький район,"42,296","41,885","41,482",,,,
    Міське населення,"7,457","7,413","7,389",,,,
        смт Кельменці,"7,457","7,413","7,389",,,,
    Сільське населення,"34,839","34,472","34,093",,,,
  Кіцманський район,"70,024","69,603","69,400",,,,
    Міське населення,"14,042","13,884","13,786",,,,
        м. Кіцмань,"6,762","6,603","6,433",,,,
        смт Лужани,"4,787","4,798","4,858",,,,
        смт Неполоківці,"2,493","2,483","2,495",,,,
   Сільське населення,"55,982","55,719","55,614",,,,
  Новоселицький район,"79,718","79,062","78,584",,,,
    Міське населення,"7,774","7,714","7,662",,,,
        м. Новоселиця,"7,774","7,714","7,662",,,,
    Сільське населення,"71,944","71,348","70,922",,,,
  Путильський район,"25,940","26,102","26,224",,,,
    Міське населення,"3,373","3,374","3,414",,,,
        смт Путила,"3,373","3,374","3,414",,,,
    Сільське населення,"22,567","22,728","22,810",,,,
  Сокирянський район,"44,405","44,099","43,803",,,,
    Міське населення,"9,462","9,388","9,349",,,,
        м. Сокиряни,"9,462","9,388","9,349",,,,
    Сільське населення,"34,943","34,711","34,454",,,,
  Сторожинецький район,"98,451","98,842","99,341",,,,
    Міське населення,"24,423","24,428","24,413",,,,
        м. Сторожинець,"14,473","14,407","14,301",,,,
        смт Красноїльськ,"9,950","10,021","10,112",,,,
    Сільське населення,"74,028","74,414","74,928",,,,
  Хотинський район,"64,009","63,458","63,077",,,,
    Міське населення,"9,771","9,591","9,482",,,,
        м. Хотин,"9,771","9,591","9,482",,,,
    Сільське населення,"54,238","53,867","53,595",,,,
,,,,,,,
Чернігівська область,"1,077,802","1,066,826","1,055,673",,,,
 Міське населення,"684,713","682,038","678,841",,,,
 Сільське населення,"393,089","384,788","376,832",,,,
  м. Чернігів,"296,089","295,670","294,727",,,,
  м. Ніжин,"73,282","72,869","72,422",,,,
 Новгород-Сіверський (міськрада),"13,791","13,753","13,762",,,,
    Міське населення,"13,791","13,753","13,762",,,,
  м. Новгород-Сіверський ,"13,791","13,753","13,762",,,,
    Сільське населення,-,-,-,,,,
  м. Прилуки,"58,475","58,202","57,735",,,,
  Бахмацький район,"46,846","46,228","45,757",,,,
    Міське населення,"23,792","23,624","23,508",,,,
        м. Бахмач,"18,683","18,604","18,552",,,,
        м. Батурин,"2,716","2,652","2,622",,,,
        смт Дмитрівка,"2,393","2,368","2,334",,,,
    Сільське населення,"23,054","22,604","22,249",,,,
  Бобровицький район,"34,525","34,143","33,786",,,,
    Міське населення,"11,238","11,279","11,289",,,,
        м. Бобровиця,"11,238","11,279","11,289",,,,
    Сільське населення,"23,287","22,864","22,497",,,,
  Борзнянський район,"33,813","33,136","32,440",,,,
    Міське населення,"10,535","10,396","10,319",,,,
        м. Борзна,"10,535","10,396","10,319",,,,
    Сільське населення,"23,278","22,740","22,121",,,,
  Варвинський район,"16,895","16,749","16,525",,,,
    Міське населення,"8,333","8,302","8,235",,,,
        смт Варва,"8,333","8,302","8,235",,,,
    Сільське населення,"8,562","8,447","8,290",,,,
  Городнянський район,"29,815","29,269","28,908",,,,
    Міське населення,"12,558","12,431","12,356",,,,
        м. Городня,"12,558","12,431","12,356",,,,
    Сільське населення,"17,257","16,838","16,552",,,,
  Ічнянський район,"33,377","32,778","32,197",,,,
    Міське населення,"15,116","14,922","14,810",,,,
        м. Ічня,"11,587","11,454","11,357",,,,
        смт Дружба,"1,007","1,013","1,026",,,,
        смт Парафіївка,"2,522","2,455","2,427",,,,
    Сільське населення,"18,261","17,856","17,387",,,,
  Козелецький район,"48,863","47,956","47,011",,,,
    Міське населення,"22,098","21,998","21,918",,,,
        м. Остер,"6,339","6,295","6,257",,,,
        смт Козелець,"8,189","8,153","8,139",,,,
        смт Десна,"7,570","7,550","7,522",,,,
    Сільське населення,"26,765","25,958","25,093",,,,
  Коропський район,"24,919","24,404","23,945",,,,
    Міське населення,"7,795","7,702","7,649",,,,
        смт Короп,"5,486","5,433","5,434",,,,
        смт Понорниця,"2,309","2,269","2,215",,,,
    Сільське населення,"17,124","16,702","16,296",,,,
  Корюківський район,"28,074","27,754","27,475",,,,
    Міське населення,"15,949","15,874","15,847",,,,
        м. Корюківка,"13,161","13,114","13,111",,,,
        смт Холми,"2,788","2,760","2,736",,,,
    Сільське населення,"12,125","11,880","11,628",,,,
  Куликівський район,"18,134","17,777","17,471",,,,
    Міське населення,"5,534","5,484","5,466",,,,
        смт Куликівка,"5,534","5,484","5,466",,,,
    Сільське населення,"12,600","12,293","12,005",,,,
,,,,,,,
,,,,,,,
  Менський район,"38,229","37,712","37,149",,,,
    Міське населення,"19,460","19,337","19,180",,,,
        м. Мена,"12,264","12,181","12,104",,,,
        смт Березна,"4,833","4,807","4,763",,,,
        смт Макошине,"2,363","2,349","2,313",,,,
    Сільське населення,"18,769","18,375","17,969",,,,
  Ніжинський район,"29,108","28,582","28,087",,,,
    Міське населення,"4,127","4,082","4,035",,,,
        смт Лосинівка,"4,127","4,082","4,035",,,,
    Сільське населення,"24,981","24,500","24,052",,,,
  Новгород-Сіверський район,"14,531","14,150","13,703",,,,
    Сільське населення,"14,531","14,150","13,703",,,,
  Носівський район,"30,705","30,243","29,806",,,,
    Міське населення,"14,077","14,007","13,895",,,,
        м. Носівка,"14,077","14,007","13,895",,,,
    Сільське населення,"16,628","16,236","15,911",,,,
  Прилуцький район,"37,151","36,554","36,028",,,,
    Міське населення,"11,247","11,140","11,007",,,,
        смт Ладан,"6,366","6,299","6,230",,,,
        смт Линовиця,"2,743","2,746","2,728",,,,
        смт Мала Дівиця,"2,138","2,095","2,049",,,,
    Сільське населення,"25,904","25,414","25,021",,,,
  Ріпкинський район,"29,319","28,656","28,102",,,,
    Міське населення,"14,856","14,702","14,583",,,,
        смт Ріпки,"7,397","7,349","7,310",,,,
        смт Добрянка,"2,894","2,853","2,838",,,,
        смт Замглай,"1,830","1,804","1,798",,,,
        смт Любеч,"2,175","2,146","2,101",,,,
        смт Радуль,560,550,536,,,,
    Сільське населення,"14,463","13,954","13,519",,,,
  Семенівський район,"18,764","18,518","18,252",,,,
